"s.reg","year","trophicGroup","region","stemp","btemp","wtcpue.sum","trophicLevel.region.wmean","trophicLevel.sum","trophicLevel.wmean","trophicLevel.se.squareSum","nSpp.perGroup.perYear","nSpp.perGroup"
"gmex",2011,"unknown","SEFSC_GOMex",28.8486804734056,22.0968641496161,19.3633846882566,3.65697288981627,0,NA,0,200,516
"gmex",2011,NA,NA,NA,NA,0,0,0,0,0,0,0
"gmex",2012,"(2,2.25]","SEFSC_GOMex",28.4114585114583,27.1404666666667,0.225240194081503,3.65679532703254,2.19,2.19,0.0049,1,3
"gmex",2012,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"gmex",2012,"(2.5,2.75]","SEFSC_GOMex",28.1125004275,24.1329875,0.00918694502569583,3.65679532703254,2.68,2.68,0.0064,1,5
"gmex",2012,"(2.75,3]","SEFSC_GOMex",27.950416787,24.1287954166667,0.120441863591266,3.65679532703254,8.42,2.76120164158415,0.1796,3,6
"gmex",2012,"(3,3.25]","SEFSC_GOMex",28.0784184966633,25.5507836490087,1.8786748491024,3.65679532703254,22.48,3.22797359081829,0.7336,7,18
"gmex",2012,"(3.25,3.5]","SEFSC_GOMex",28.2227040686396,24.7022431983316,1.8940365418292,3.65679532703254,68.21,3.4243587203815,2.8625,20,53
"gmex",2012,"(3.5,3.75]","SEFSC_GOMex",28.4744767414771,26.2325816065913,2.72773972213165,3.65679532703254,50.68,3.58176357544655,2.7201,14,40
"gmex",2012,"(3.75,4]","SEFSC_GOMex",28.1213126772121,23.6238652861797,1.91125876394821,3.65679532703254,58.12,3.90213332999099,3.7686,15,38
"gmex",2012,"(4,4.25]","SEFSC_GOMex",28.1356964242961,24.0774481580572,0.653738552461098,3.65679532703254,37.08,4.15305097454395,2.2366,9,22
"gmex",2012,"(4.25,4.5]","SEFSC_GOMex",28.0745624688662,24.1707829242269,1.34689835033351,3.65679532703254,75.35,4.45064943904031,3.7872,17,31
"gmex",2012,"(4.5,4.75]","SEFSC_GOMex",28.3960415836736,25.8878797916667,0.0386533232391319,3.65679532703254,13.76,4.56700108172349,0.3809,3,5
"gmex",2012,"unknown","SEFSC_GOMex",28.1138807190681,23.4045373083737,14.7160190843629,3.65679532703254,0,NA,0,176,516
"gmex",2012,NA,NA,NA,NA,0,0,0,0,0,0,0
"gmex",2013,"(2,2.25]","SEFSC_GOMex",28.9333333333333,23.8241666666667,0.0326160807773698,3.70925057105169,6.31,2.18838536419247,0.0198,3,3
"gmex",2013,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"gmex",2013,"(2.5,2.75]","SEFSC_GOMex",28.8509880952381,22.1026973809524,0.38620133318382,3.70925057105169,7.92,2.67886647712416,0.0469,3,5
"gmex",2013,"(2.75,3]","SEFSC_GOMex",28.9024466666667,21.6682858333333,0.00105780705475398,3.70925057105169,5.57,2.78985086300534,0.064,2,6
"gmex",2013,"(3,3.25]","SEFSC_GOMex",28.6990448979592,23.1896991284014,0.70118190046914,3.70925057105169,22.43,3.22087069216685,0.5728,7,18
"gmex",2013,"(3.25,3.5]","SEFSC_GOMex",28.9187907845536,22.3261855492773,1.35080866040767,3.70925057105169,78.66,3.41438041079575,3.2725,23,53
"gmex",2013,"(3.5,3.75]","SEFSC_GOMex",28.7447882785791,23.2823545121242,3.3678782001985,3.70925057105169,47.17,3.57525090756662,2.7145,13,40
"gmex",2013,"(3.75,4]","SEFSC_GOMex",28.9993253644449,22.7005223186813,1.05564102262166,3.70925057105169,50.55,3.92831516247426,3.04,13,38
"gmex",2013,"(4,4.25]","SEFSC_GOMex",28.9454271462289,22.2706311817875,0.561917401878425,3.70925057105169,37.19,4.14491124812654,2.2009,9,22
"gmex",2013,"(4.25,4.5]","SEFSC_GOMex",28.6575546983608,23.5603963266285,1.44513742046937,3.70925057105169,70.75,4.4472489445791,4.1222,16,31
"gmex",2013,"(4.5,4.75]","SEFSC_GOMex",28.3841941269841,24.4558940873016,0.118059293991125,3.70925057105169,13.76,4.5393064672819,0.3809,3,5
"gmex",2013,"unknown","SEFSC_GOMex",28.7637488003276,21.9000868547425,10.7096488954789,3.70925057105169,0,NA,0,208,516
"gmex",2013,NA,NA,NA,NA,0,0,0,0,0,0,0
"goa",1984,"(2.25,2.5]","AFSC_GOA",11.9076923076923,6.49761904761905,0.651961525974026,3.83138256799014,2.4,2.4,0.0441,1,1
"goa",1984,"(2.5,2.75]","AFSC_GOA",11.3,NA,0.00882077922077922,3.83138256799014,2.71,2.71,0.0169,1,1
"goa",1984,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"goa",1984,"(3,3.25]","AFSC_GOA",12.0028137086148,5.65709356951831,14.3751645140564,3.83138256799014,44.49,3.1950009524871,1.1069,14,29
"goa",1984,"(3.25,3.5]","AFSC_GOA",12.0464584117755,5.74966015298007,36.7006553853157,3.83138256799014,81.56,3.46125198701101,3.8539,24,45
"goa",1984,"(3.5,3.75]","AFSC_GOA",11.6891256381614,6.09602173774577,79.1835914121008,3.83138256799014,68.61,3.59184627126421,2.7365,19,34
"goa",1984,"(3.75,4]","AFSC_GOA",11.407979912433,5.6850116579431,22.6304367640423,3.83138256799014,45.89,3.83589690370116,1.7757,12,16
"goa",1984,"(4,4.25]","AFSC_GOA",11.2980008363903,6.34195616963861,76.2422947111936,3.83138256799014,49.64,4.15980659141706,3.0196,12,22
"goa",1984,"(4.25,4.5]","AFSC_GOA",12.4750648555603,5.50426461207692,36.144965361008,3.83138256799014,61.75,4.31556078336046,3.0587,14,20
"goa",1984,"unknown","AFSC_GOA",12.1189578976883,6.09694088529351,18.2941366142548,3.83138256799014,0,NA,0,80,667
"goa",1987,"(2.25,2.5]","AFSC_GOA",10.15,8.51666666666667,0.0437172839506173,3.83107390015315,2.4,2.4,0.0441,1,1
"goa",1987,"(2.5,2.75]","AFSC_GOA",8.35,7.7,0.000790123456790124,3.83107390015315,2.71,2.71,0.0169,1,1
"goa",1987,"(2.75,3]","AFSC_GOA",14.1,NA,0.000160493827160494,3.83107390015315,3,3,0,1,5
"goa",1987,"(3,3.25]","AFSC_GOA",10.9668479079339,6.13749648011454,12.0048123480877,3.83107390015315,47.54,3.20079249849186,1.0487,15,29
"goa",1987,"(3.25,3.5]","AFSC_GOA",10.9172046491862,6.3562355790525,37.3935269824123,3.83107390015315,61.33,3.44671740463786,2.4381,18,45
"goa",1987,"(3.5,3.75]","AFSC_GOA",9.61917678476526,6.59830197739486,55.701909278529,3.83107390015315,79.45,3.59688566962422,2.9974,22,34
"goa",1987,"(3.75,4]","AFSC_GOA",10.7911289258656,6.0179630582038,21.6595999897936,3.83107390015315,34.41,3.83566334042781,1.1396,9,16
"goa",1987,"(4,4.25]","AFSC_GOA",10.3382342375129,5.85892040973344,63.6848766642988,3.83107390015315,45.54,4.15836674818124,2.2078,11,22
"goa",1987,"(4.25,4.5]","AFSC_GOA",10.4386074806441,5.54438957011823,29.1214477579365,3.83107390015315,52.66,4.31539591464812,2.5289,12,20
"goa",1987,"unknown","AFSC_GOA",10.8874446907202,6.5228307409412,43.6843266745052,3.83107390015315,0,NA,0,93,667
"goa",1990,"(2.25,2.5]","AFSC_GOA",4.9,NA,0.00343670886075949,3.83899970149244,2.4,2.4,0.0441,1,1
"goa",1990,"(2.5,2.75]","AFSC_GOA",NA,NA,0.00526708860759494,3.83899970149244,2.71,2.71,0.0169,1,1
"goa",1990,"(2.75,3]","AFSC_GOA",11.2,5.2,0.000137974683544304,3.83899970149244,3,3,0,1,5
"goa",1990,"(3,3.25]","AFSC_GOA",10.9426984183561,5.63296661714929,10.6366481415703,3.83899970149244,44.5,3.22619890316974,0.9665,14,29
"goa",1990,"(3.25,3.5]","AFSC_GOA",11.0836986366714,6.7613751118897,29.7706597302592,3.83899970149244,57.97,3.43910337222812,2.5279,17,45
"goa",1990,"(3.5,3.75]","AFSC_GOA",11.5821992244262,6.52774189194157,59.1201413361044,3.83899970149244,68.62,3.59717175691559,2.7021,19,34
"goa",1990,"(3.75,4]","AFSC_GOA",11.6203702987644,6.22847659935297,10.1538952416114,3.83899970149244,42.11,3.83549436879001,1.5221,11,16
"goa",1990,"(4,4.25]","AFSC_GOA",12.137476378928,6.21784056807037,85.0961502473545,3.83899970149244,41.42,4.16277001312881,2.3847,10,22
"goa",1990,"(4.25,4.5]","AFSC_GOA",12.8557491085829,5.56500049753487,10.5053931989652,3.83899970149244,48.4,4.33543230556405,2.3378,11,20
"goa",1990,"unknown","AFSC_GOA",12.7037852334451,5.88676792483301,31.5407017314647,3.83899970149244,0,NA,0,105,667
"goa",1993,"(2.25,2.5]","AFSC_GOA",10.6029584599797,5.86442708333333,0.212886688034188,3.84497161178329,2.4,2.4,0.0441,1,1
"goa",1993,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",1993,"(2.75,3]","AFSC_GOA",12.2472222222222,5.7,0.0027724358974359,3.84497161178329,6,3,0,2,5
"goa",1993,"(3,3.25]","AFSC_GOA",10.7158349221784,6.1386181444418,12.3922423062848,3.84497161178329,53.79,3.22159050687613,1.2466,17,29
"goa",1993,"(3.25,3.5]","AFSC_GOA",11.7057199896311,5.69682017000464,41.5941104288767,3.84497161178329,57.56,3.46011404367845,2.2528,17,45
"goa",1993,"(3.5,3.75]","AFSC_GOA",11.3842921198631,5.81270769686957,65.2919685909222,3.84497161178329,68.66,3.5959178805523,2.8257,19,34
"goa",1993,"(3.75,4]","AFSC_GOA",11.6456939709763,5.96002590524,13.2267579872558,3.84497161178329,42.11,3.83429031875641,1.5221,11,16
"goa",1993,"(4,4.25]","AFSC_GOA",11.8238756977558,5.71894164531863,92.0039858146537,3.84497161178329,45.25,4.15970911658842,2.4318,11,22
"goa",1993,"(4.25,4.5]","AFSC_GOA",11.4989552170543,5.59827646111864,24.0253211688543,3.84497161178329,61.7,4.32314370385845,2.8582,14,20
"goa",1993,"unknown","AFSC_GOA",11.0894475278674,5.84380825961865,35.3016200378002,3.84497161178329,0,NA,0.1089,177,667
"goa",1996,"(2.25,2.5]","AFSC_GOA",9.03679644808743,5.40598588342441,0.294645807613169,3.76907827941321,2.4,2.4,0.0441,1,1
"goa",1996,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",1996,"(2.75,3]","AFSC_GOA",8.65,5.50384615384615,0.0235660493827161,3.76907827941321,3,3,0,1,5
"goa",1996,"(3,3.25]","AFSC_GOA",8.84173097749365,5.47327385597031,14.785319535551,3.76907827941321,57.05,3.2115974180739,1.2255,18,29
"goa",1996,"(3.25,3.5]","AFSC_GOA",9.43411994251233,5.60736567197246,120.380324849035,3.76907827941321,68.17,3.44892493260378,2.9187,20,45
"goa",1996,"(3.5,3.75]","AFSC_GOA",9.81392913035435,5.51816958075859,57.9527221935463,3.76907827941321,72.32,3.60343868227965,3.4039,20,34
"goa",1996,"(3.75,4]","AFSC_GOA",10.2009286510679,5.88667943124617,10.4078824128944,3.76907827941321,30.61,3.82903479649425,0.848,8,16
"goa",1996,"(4,4.25]","AFSC_GOA",9.66721374662761,5.26015058758143,95.5846321303727,3.76907827941321,57.79,4.16091021768476,3.4697,14,22
"goa",1996,"(4.25,4.5]","AFSC_GOA",9.65361638133789,5.34357221150356,33.6203228943759,3.76907827941321,65.9,4.32607314920659,2.9618,15,20
"goa",1996,"unknown","AFSC_GOA",8.84870538519647,5.32335574484354,75.6883609445424,3.76907827941321,0,NA,0,232,667
"goa",1999,"(2.25,2.5]","AFSC_GOA",7.59074212749616,5.04887512800819,0.586055129354772,3.85909848600718,2.4,2.4,0.0441,1,1
"goa",1999,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",1999,"(2.75,3]","AFSC_GOA",7.50877192982456,5.69005847953216,0.0114179653679654,3.85909848600718,9,3,0,3,5
"goa",1999,"(3,3.25]","AFSC_GOA",7.67535957323218,4.87027548716031,17.135985648131,3.85909848600718,69.58,3.2088211797221,1.3468,22,29
"goa",1999,"(3.25,3.5]","AFSC_GOA",8.52784365839612,5.13681567927407,75.180951714028,3.85909848600718,99.27,3.46746867434811,4.7363,29,45
"goa",1999,"(3.5,3.75]","AFSC_GOA",8.02298608763825,5.25654031520107,50.6897990990174,3.85909848600718,79.61,3.60227856266715,3.5878,22,34
"goa",1999,"(3.75,4]","AFSC_GOA",8.11427354846698,5.21773332431513,11.6666999657287,3.85909848600718,42.09,3.83161383130907,1.3113,11,16
"goa",1999,"(4,4.25]","AFSC_GOA",8.2299070141325,4.96322715138767,80.6597026673195,3.85909848600718,74.23,4.15883953988687,4.7922,18,22
"goa",1999,"(4.25,4.5]","AFSC_GOA",8.84031430517982,5.16940345797174,67.6117438108637,3.85909848600718,66,4.31187407478518,3.2882,15,20
"goa",1999,"unknown","AFSC_GOA",7.82491738668872,4.91961991843746,58.143981578111,3.85909848600718,0,NA,0.1089,299,667
"goa",2001,"(2.25,2.5]","AFSC_GOA",8.7049743892829,5.7662671095008,0.379342933429119,3.67530155859921,2.4,2.4,0.0441,1,1
"goa",2001,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",2001,"(2.75,3]","AFSC_GOA",9.51520833333333,5.59699074074074,0.0084985632183908,3.67530155859921,12,3,0,4,5
"goa",2001,"(3,3.25]","AFSC_GOA",9.65652205637006,6.03134187803603,34.6613512945402,3.67530155859921,56.93,3.18838718472216,1.1559,18,29
"goa",2001,"(3.25,3.5]","AFSC_GOA",9.54611464196486,5.9691808095256,308.347599731345,3.67530155859921,61.01,3.43260845306402,2.825,18,45
"goa",2001,"(3.5,3.75]","AFSC_GOA",9.40540065294802,6.18832455673339,49.0579779424375,3.67530155859921,79.32,3.61724599856716,3.6056,22,34
"goa",2001,"(3.75,4]","AFSC_GOA",8.95255416475629,6.11392362980896,13.0981733278599,3.67530155859921,53.67,3.83296397763181,1.6406,14,16
"goa",2001,"(4,4.25]","AFSC_GOA",9.09160666053969,5.59459391416894,94.5490890562169,3.67530155859921,53.54,4.1605064337901,2.9707,13,22
"goa",2001,"(4.25,4.5]","AFSC_GOA",9.96269721522439,6.07116349582382,73.5692053448276,3.67530155859921,57.18,4.31562086026416,2.9362,13,20
"goa",2001,"unknown","AFSC_GOA",9.33454367107686,5.87944794665014,51.5343688062055,3.67530155859921,0,NA,0.1089,251,667
"goa",2003,"(2.25,2.5]","AFSC_GOA",9.47239146090535,6.30047222222222,0.762012950960219,3.93393198979011,2.4,2.4,0.0441,1,1
"goa",2003,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",2003,"(2.75,3]","AFSC_GOA",9.47743055555556,6.78506944444444,0.0180910493827161,3.93393198979011,9,3,0,3,5
"goa",2003,"(3,3.25]","AFSC_GOA",9.76556608803618,5.92221191975461,20.7419992407407,3.93393198979011,63.34,3.21355090635208,1.3299,20,29
"goa",2003,"(3.25,3.5]","AFSC_GOA",9.9521273886576,5.65350330956494,57.6476242879189,3.93393198979011,81.71,3.45145656574874,3.6142,24,45
"goa",2003,"(3.5,3.75]","AFSC_GOA",10.0790664173329,6.30640044320435,59.7947396204823,3.93393198979011,90.14,3.60948911536974,4.1044,25,34
"goa",2003,"(3.75,4]","AFSC_GOA",11.1377364088302,5.79314230114138,14.6782454063786,3.93393198979011,45.89,3.83608761553507,1.8057,12,16
"goa",2003,"(4,4.25]","AFSC_GOA",10.7273552202443,5.89196332179595,120.079095978007,3.93393198979011,70.16,4.16189819719202,4.3298,17,22
"goa",2003,"(4.25,4.5]","AFSC_GOA",10.7772576174498,6.03353021007561,98.1535100788752,3.93393198979011,70.4,4.31500509168008,3.6018,16,20
"goa",2003,"unknown","AFSC_GOA",9.79033042897369,5.75031129062103,59.8865997316285,3.93393198979011,0,NA,0,332,667
"goa",2005,"(2.25,2.5]","AFSC_GOA",10.8450622343655,6.02380616444109,0.440099085240157,3.87943278848407,2.4,2.4,0.0441,1,1
"goa",2005,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",2005,"(2.75,3]","AFSC_GOA",10.6126666666667,6.435,0.016091341991342,3.87943278848407,14.84,2.98616986360335,0.0169,5,5
"goa",2005,"(3,3.25]","AFSC_GOA",10.8163299002331,5.92503593916327,21.9064857326926,3.87943278848407,63.28,3.21138429953578,1.2448,20,29
"goa",2005,"(3.25,3.5]","AFSC_GOA",10.7803624036985,5.60116019776358,101.764219224181,3.87943278848407,95.05,3.43871536632049,4.4683,28,45
"goa",2005,"(3.5,3.75]","AFSC_GOA",10.548364333427,6.14353739342447,47.522186194923,3.87943278848407,86.78,3.61132747742862,3.8184,24,34
"goa",2005,"(3.75,4]","AFSC_GOA",11.0220763560662,6.03297396706829,18.3968929831846,3.87943278848407,42.04,3.83372400599886,1.3701,11,16
"goa",2005,"(4,4.25]","AFSC_GOA",10.7632039951072,5.57478762369982,107.195270516738,3.87943278848407,74.36,4.1599415243323,4.8627,18,22
"goa",2005,"(4.25,4.5]","AFSC_GOA",11.7025776559734,5.28718868594948,99.7922046492991,3.87943278848407,74.93,4.31696165455572,4.0035,17,20
"goa",2005,"unknown","AFSC_GOA",10.4942109873971,5.63999628561502,83.9956270467086,3.87943278848407,0,NA,0,339,667
"goa",2007,"(2.25,2.5]","AFSC_GOA",8.01823232323232,4.58585353535354,0.0843030102880658,3.87497550281146,2.4,2.4,0.0441,1,1
"goa",2007,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",2007,"(2.75,3]","AFSC_GOA",7.44444444444444,5.64972222222222,0.00223724279835391,3.87497550281146,6,3,0,2,5
"goa",2007,"(3,3.25]","AFSC_GOA",9.66599763262144,4.93590479637975,19.9869146075348,3.87497550281146,63.35,3.20366449768113,1.2796,20,29
"goa",2007,"(3.25,3.5]","AFSC_GOA",9.64980121925828,4.80386217448269,81.6077901725456,3.87497550281146,81.81,3.45240654437825,3.8781,24,45
"goa",2007,"(3.5,3.75]","AFSC_GOA",9.74430232523999,4.9736947724653,56.8577237001845,3.87497550281146,90.38,3.6077703050263,4.1043,25,34
"goa",2007,"(3.75,4]","AFSC_GOA",8.85684909732033,5.0874274504575,14.3535513004605,3.87497550281146,53.69,3.83297069387991,2.0278,14,16
"goa",2007,"(4,4.25]","AFSC_GOA",9.0866253110492,4.64369946785423,86.8500708308348,3.87497550281146,70.09,4.16046874144735,4.0258,17,22
"goa",2007,"(4.25,4.5]","AFSC_GOA",10.6125854569185,4.91226944186766,88.0544829852538,3.87497550281146,61.7,4.31821411147594,3.2482,14,20
"goa",2007,"unknown","AFSC_GOA",8.28489380747282,4.69326017335189,62.7808382241819,3.87497550281146,0,NA,0.1089,399,667
"goa",2009,"(2.25,2.5]","AFSC_GOA",7.97110874704492,4.75921867612293,0.414985186111111,3.88392591742755,2.4,2.4,0.0441,1,1
"goa",2009,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",2009,"(2.75,3]","AFSC_GOA",6.42141025641026,4.28435897435897,0.0123691666666667,3.88392591742755,6,3,0,2,5
"goa",2009,"(3,3.25]","AFSC_GOA",8.66170252317071,4.92966068906634,27.0148675335117,3.88392591742755,63.28,3.18893935158185,1.2448,20,29
"goa",2009,"(3.25,3.5]","AFSC_GOA",9.46377853670021,4.84276200851714,62.8269991933862,3.88392591742755,81.57,3.4501802344864,3.5937,24,45
"goa",2009,"(3.5,3.75]","AFSC_GOA",9.01110874714361,5.29097937660651,75.1650889671875,3.88392591742755,79.58,3.59406989011542,3.4329,22,34
"goa",2009,"(3.75,4]","AFSC_GOA",9.38835852787835,4.90543856052143,15.0325688102679,3.88392591742755,49.84,3.83019313410208,1.5922,13,16
"goa",2009,"(4,4.25]","AFSC_GOA",9.05670688519804,4.8877366450915,104.50643233311,3.88392591742755,65.94,4.15931121126933,4.3102,16,22
"goa",2009,"(4.25,4.5]","AFSC_GOA",9.69272907021443,4.97885841544015,93.4696879821429,3.88392591742755,70.4,4.31687816672578,3.6018,16,20
"goa",2009,"unknown","AFSC_GOA",8.76536436238583,4.78439338780175,55.1876627196429,3.88392591742755,0,NA,0.1089,374,667
"goa",2011,"(2.25,2.5]","AFSC_GOA",9.95517195767196,5.64442680776014,0.15333618287037,3.85084623944293,2.4,2.4,0.0441,1,1
"goa",2011,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",2011,"(2.75,3]","AFSC_GOA",8.43685185185185,5.20944444444444,0.00891604166666667,3.85084623944293,9,3,0,3,5
"goa",2011,"(3,3.25]","AFSC_GOA",9.28736472457841,5.46610302372107,21.457935487996,3.85084623944293,60.28,3.20519173299596,1.2623,19,29
"goa",2011,"(3.25,3.5]","AFSC_GOA",9.69755900587415,5.15414087130636,77.3557417881945,3.85084623944293,88.32,3.45289232407265,3.705,26,45
"goa",2011,"(3.5,3.75]","AFSC_GOA",9.62711898380534,5.67761823420467,58.3917859443452,3.85084623944293,75.86,3.59710585380821,3.2702,21,34
"goa",2011,"(3.75,4]","AFSC_GOA",9.82215102053793,5.23473124966347,17.6248445538194,3.85084623944293,42.04,3.82862723287988,1.3701,11,16
"goa",2011,"(4,4.25]","AFSC_GOA",9.66975454900364,5.09025555714825,90.2973114948495,3.85084623944293,66.06,4.16084841995661,3.9934,16,22
"goa",2011,"(4.25,4.5]","AFSC_GOA",10.1138836589542,5.17787068440072,69.1440383854167,3.85084623944293,70.4,4.31486431799562,3.6018,16,20
"goa",2011,"unknown","AFSC_GOA",9.15487576259814,5.35684839126675,56.6036097313988,3.85084623944293,0,NA,0.1089,313,667
"goa",2013,"(2.25,2.5]","AFSC_GOA",9.88125,5.425,0.02005625,3.79334894276331,2.4,2.4,0.0441,1,1
"goa",2013,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"goa",2013,"(2.75,3]","AFSC_GOA",12.275,5.675,0.00027875,3.79334894276331,3,3,0,1,5
"goa",2013,"(3,3.25]","AFSC_GOA",9.64889450340107,5.31411114241494,22.5210569351438,3.79334894276331,60.22,3.19914478068432,1.1772,19,29
"goa",2013,"(3.25,3.5]","AFSC_GOA",9.82855075732853,5.49886890003854,125.957245324157,3.79334894276331,64.4,3.4607633656754,2.7518,19,45
"goa",2013,"(3.5,3.75]","AFSC_GOA",10.5014331804977,5.52918263867114,66.8134915601687,3.79334894276331,86.71,3.59485912803101,3.7711,24,34
"goa",2013,"(3.75,4]","AFSC_GOA",10.3804621187069,5.39745203523329,7.56518972222222,3.79334894276331,46.01,3.82983635838537,1.7166,12,16
"goa",2013,"(4,4.25]","AFSC_GOA",10.7446114863854,5.55923409380824,74.7978875644841,3.79334894276331,62.1,4.15912097587317,3.4657,15,22
"goa",2013,"(4.25,4.5]","AFSC_GOA",11.0595586086886,5.3850821999065,78.05784421875,3.79334894276331,66.1,4.31768603832576,3.5618,15,20
"goa",2013,"unknown","AFSC_GOA",9.8632336200228,5.29547419534953,44.7663263345734,3.79334894276331,0,NA,0,280,667
"neus",1968,"(2,2.25]",NA,NA,NA,0,0,0,0,0,0,0
"neus",1968,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"neus",1968,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"neus",1968,"(2.75,3]","NEFSC_NEUSSpring",4.125,5.85,0,4.09886062718881,3,NA,0,1,2
"neus",1968,"(3,3.25]","NEFSC_NEUSSpring",4.37581569664903,5.16291374883287,9.13859649122807,4.09886062718881,22.41,3.22024652044538,0.2363,7,19
"neus",1968,"(3.25,3.5]","NEFSC_NEUSSpring",4.64731639621063,5.15121971462881,5.60004605263158,4.09886062718881,44.35,3.39144550816272,1.3467,13,42
"neus",1968,"(3.5,3.75]","NEFSC_NEUSSpring",4.8149764402432,6.72904107278466,20.6071076023392,4.09886062718881,51.05,3.63588133142559,1.2735,14,36
"neus",1968,"(3.75,4]","NEFSC_NEUSSpring",5.53137446954755,7.84941926549881,15.8350877192982,4.09886062718881,50.32,3.87539954021715,1.4224,13,37
"neus",1968,"(4,4.25]","NEFSC_NEUSSpring",4.74473268364363,6.04493835500209,39.4804093671679,4.09886062718881,33.09,4.10879122186094,1.3901,8,24
"neus",1968,"(4.25,4.5]","NEFSC_NEUSSpring",4.90312973839011,6.72854929665003,90.8503048245614,4.09886062718881,52.84,4.37046214783771,2.2151,12,32
"neus",1968,"(4.5,4.75]","NEFSC_NEUSSpring",3.43,4.475,0.00657894736842105,4.09886062718881,4.54,4.54,0,1,7
"neus",1968,"unknown","NEFSC_NEUSSpring",4.73532413792205,5.73366691771516,28.5814558479532,4.09886062718881,0,NA,0,17,132
"neus",1968,NA,NA,NA,NA,0,0,0,0,0,0,0
"neus",1969,"(2,2.25]",NA,NA,NA,0,0,0,0,0,0,0
"neus",1969,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"neus",1969,"(2.5,2.75]",NA,NA,NA,0,0,0,0,0,0,0
"neus",1969,"(2.75,3]","NEFSC_NEUSSpring",3.8,6.3,0,4.04019062399879,3,NA,0,1,2
"neus",1969,"(3,3.25]","NEFSC_NEUSSpring",4.2732894886882,5.37914902998236,13.0424269005848,4.04019062399879,22.31,3.22255827248454,0.323,7,19
"neus",1969,"(3.25,3.5]","NEFSC_NEUSSpring",4.70914606227106,6.341217000592,4.52220358187135,4.04019062399879,44.23,3.39350516445456,1.3467,13,42
"neus",1969,"(3.5,3.75]","NEFSC_NEUSSpring",5.34454780701886,7.13214216852571,18.8367968567251,4.04019062399879,54.79,3.64443072724621,1.2735,15,36
"neus",1969,"(3.75,4]","NEFSC_NEUSSpring",5.80671258034894,8.49593663911846,17.2086330409357,4.04019062399879,42.63,3.87584089058387,1.3095,11,37
"neus",1969,"(4,4.25]","NEFSC_NEUSSpring",5.10494182083516,6.95317257020562,63.4380607560568,4.04019062399879,33.09,4.11260842642118,1.3901,8,24
"neus",1969,"(4.25,4.5]","NEFSC_NEUSSpring",5.19803188027517,6.82918810346108,58.508901566416,4.04019062399879,48.34,4.36966855032388,1.8055,11,32
"neus",1969,"(4.5,4.75]","NEFSC_NEUSSpring",5.40333333333333,7.025,0,4.04019062399879,4.54,NA,0,1,7
"neus",1969,"unknown","NEFSC_NEUSSpring",5.32261690188896,7.13250820057709,21.9518621867168,4.04019062399879,0,NA,0,17,132
